"geneid","foldChange","log2FoldChange","qvalue"
"CSE1L",1.32975629601058,0.411161867716729,0.00799275309233811
"PSMA7",1.75081206439805,0.808024230366312,0.000925429634694484
"CPE",0.413822037068071,-1.27291762049107,0.000107509275283795
"COX8A",1.75858363047972,0.814413944806523,0.00595309651819385
"HLA-DPB1",1.46752032809511,0.553380487688912,0.00791242760756199
"RAB5C",1.50237364435252,0.587243659600972,0.00634612559843317
"YBX3",0.507368731682429,-0.978893483717114,7.59750716183676e-05
"PUM1",0.72341065551831,-0.46711324647868,0.00204454488146429
"ARHGDIA",2.2064182998693,1.14170632761953,0.00253065331134021
"SEPW1",2.52299103466551,1.33513507977177,0.00852804213627033
"SLC7A5",3.74263196591493,1.90405318688208,5.93669732990367e-05
"PSMD1",1.29647780645939,0.374597509866471,0.00972396094708163
"CSTB",1.77367951855933,0.826745356452019,0.00314833758046623
"RRBP1",2.4103991918915,1.26927209436831,0.000344448245016974
"LGMN",1.54361674795224,0.626314602047364,0.00354941613498867
"PLS3",0.60371871307113,-0.728051574776138,0.00457194604054223
"PKM",2.38674065374179,1.25504180986834,0.00230355118427718
"PSMC4",1.95484741763379,0.967056004763438,0.00237154902546595
"BGN",4.06483889429994,2.0231981737024,1e-10
"TARS",1.49969168731345,0.584665936119286,0.00281048292155304
"COPE",3.63655937388219,1.8625741312856,0.00282727453327956
"RALY",2.41389755596848,1.27136445047887,0.00855712272235657
"PSMA5",1.41751958420201,0.503368667326903,0.00353269710874292
"FDPS",1.4965099970394,0.581601916411019,0.00947698595535892
"HNRNPAB",1.98159026235363,0.986658684229488,0.00179540769041359
"ADRM1",1.78793100658616,0.838291066288317,0.00082467593681858
"OGDH",2.29762567077776,1.20014377322245,0.00811045835292052
"TRAK1",0.699407011809319,-0.515795835237458,0.00460069523251103
"SDC1",2.67461647260865,1.41933203067831,0.000112305985412736
"CYR61",0.557028862283475,-0.844176012574387,0.00113937827413128
"TOP2A",12.2995395927229,3.62053240722201,9.95018689439765e-06
"PRNP",0.45204315809734,-1.14546757667027,9.400824463045e-05
"EMP1",0.557607757843257,-0.842677461722387,0.00449529180590347
"CCT6A",1.3884583826193,0.473483934745106,0.0065419619581557
"ETS2",0.525456342181738,-0.928357192801522,0.000579069944030438
"ARHGEF12",0.702195121231319,-0.510056122308446,0.0028994696376578
"ENC1",2.00981138791175,1.00706011707976,5.93669732990367e-05
"SF3A1",0.752355735147537,-0.410513124497438,0.00389881489812148
"ZFP36L2",0.535490060925544,-0.901068297104173,7.21052394881181e-05
"PLEC",2.18397163969367,1.12695412203663,0.000984611139511407
"PPP2CB",0.616307696569847,-0.698277287013329,0.00296022040183088
"UBAP2L",1.40293778988065,0.488451037310954,0.0027010275065727
"TPD52L2",2.85280261980021,1.5123799329392,0.00829304538323828
"CRTAP",0.671154099369812,-0.575284042512379,0.00167434288471178
"NBR1",0.702956592913896,-0.508492488265642,0.0038613476488705
"PSMD3",5.61448451507226,2.48915356996548,0.000359265941641913
"IGF2R",1.90216626749878,0.92764335703551,0.00138765128747361
"PSMB3",1.87073224225111,0.903603080534765,0.000361938048283715
"PPP1CB",0.660633949290953,-0.59807698476256,0.00648902312638037
"SEPP1",0.503554917032171,-0.98977896966516,0.000333446577697852
"RPL37A",0.766993768505561,-0.382713238388156,0.00981798950158624
"CAT",0.435858215743408,-1.19806919087243,0.000124178332442083
"COL6A3",2.24636590988238,1.16759294705105,0.000843565679680815
"DDX23",2.25894800329244,1.17565106300391,0.00484144963579703
"MAPKAPK2",2.04317921398383,1.03081575315886,0.00124951529295869
"JUN",0.615577277663981,-0.699988115343562,0.000892860626536691
"CTSC",1.54892094014447,0.631263508122082,0.00752799462284095
"PPIF",1.87732593929402,0.908679151063964,0.000540618069998513
"RPL41",0.760647162540181,-0.394700701470519,0.00638870309488905
"PUM2",0.761882902760055,-0.392358814477092,0.00796742156556679
"MYH11",0.0712757953102468,-3.81044395762837,1e-10
"NFKBIA",1.5081630450555,0.592792404453851,0.00557056860360964
"TGFBI",1.87125430720714,0.904005637047472,0.000557419120070948
"APOD",0.18339790650031,-2.44695092432331,1e-10
"ZFP36",0.429401051439613,-1.21960237107573,0.00030292227142281
"FHL1",0.221982029007811,-2.17148520980186,0.000151202502199326
"RAE1",1.22608529741566,0.294059349239108,0.00984161459164088
"ID2",1.59585064312729,0.674325634954636,0.00129530601017841
"UQCRQ",1.62838676084984,0.703443397203481,0.000672507049178148
"NME1",1.82632753768689,0.868945524698438,0.000518980800649899
"PODXL",0.458852657695767,-1.12389713108964,7.21052394881181e-05
"TMX4",0.642204263872314,-0.638895851114523,0.00169557403547345
"DDX39A",2.36153415150532,1.23972439928314,0.000398640669487368
"NISCH",0.554349163935499,-0.851133132327245,0.00238250349040937
"ICMT",1.38184238689293,0.466593071141958,0.00707117636228858
"RUVBL1",1.74246635739629,0.801130801582315,0.00895636805844891
"CALD1",0.695075745678005,-0.524757891210145,0.00378108719903679
"GPAA1",1.67319911146037,0.742609136962592,0.00435739753280396
"NBL1",2.5504373070044,1.35074463789013,0.00790851127068681
"RRAGA",0.689409288431206,-0.536567358579387,0.00138765128747361
"CLPTM1",3.1367726187189,1.64928095355638,0.00105571581563899
"BST2",5.34875871587579,2.41920412474206,0.000354039279791246
"KDM3B",0.786308042317973,-0.346833484614182,0.00841150521233734
"TSTA3",2.80830704847089,1.48970068246895,0.000840719484732265
"UBE2L6",1.58670593083587,0.666034773770871,0.00150223201335785
"ITGA6",0.402771397725569,-1.31196685897219,6.65241066654015e-05
"SMC4",1.90829429600882,0.932283680070677,4.58613159587237e-05
"RPS17",0.71647069453846,-0.48102039906523,0.0056914481337501
"TIMP1",2.05118611282585,1.03645839960386,0.00643978403838459
"USP14",1.34815101087884,0.430982106641295,0.00439407287712499
"PMPCB",0.732533665065411,-0.449033031861866,0.00658493473457751
"TPD52",1.7278036419514,0.788939270233186,0.00158464750637552
"EGR1",0.496574827125924,-1.00991696607716,5.33578772212074e-05
"DNMT1",1.32945048097989,0.410830041072801,0.00903021369915019
"PGRMC2",0.614954428523553,-0.701448592043736,0.00762927859845982
"NIPSNAP1",1.3848739928911,0.469754714107504,0.00594559203322026
"MYBL2",3.33846507612559,1.73918494819436,1.76389676764322e-05
"TUBG1",1.65343347194015,0.725464997973582,0.0024276384458907
"SNX1",0.747056230871322,-0.420711256228907,0.00478686460517298
"EPB41L2",0.626281431096359,-0.675116990433482,0.00184044067499487
"LAPTM5",2.45198930033351,1.29395268360069,0.000183315406404148
"ELAVL1",1.39773547864255,0.483091356593571,0.00846523740073747
"KIAA0100",1.77829867808546,0.830497655553614,0.00366855269322408
"EIF1B",0.51110558151086,-0.968306748561819,0.000460435262417514
"LUM",2.07873003872323,1.05570240991145,0.00632735845549319
"COX6C",1.634097087889,0.708493701999455,0.00827558245626818
"MCM5",1.92295690650149,0.943326432218517,0.00822314042945585
"MTHFD2",1.77096512861917,0.824535804826418,0.000934645258148082
"EFCAB14",0.721384338712246,-0.47115999239875,0.00174198000308148
"ADAR",1.42474043849909,0.510699110716894,0.00492915322260129
"DHCR7",2.50027138579244,1.32208469716236,0.000412060832523664
"AEBP1",3.38763089019998,1.76027668993346,1e-10
"VARS",1.94445109055147,0.959362946622844,0.00285447384031192
"MYOF",0.649464709723104,-0.622676959500101,0.00156000325814136
"SH3BP5",0.637517350502282,-0.649463488377874,0.00165642680022164
"LPCAT1",2.49178313847848,1.31717851512929,0.00339154492109192
"KRT5",0.184383500528881,-2.43921853223378,9.95018689439765e-06
"TIMM17A",1.43457413187131,0.520622521553593,0.00560686889408632
"HSPB1",5.19607642188965,2.37742264954454,0.00134701327392834
"EFEMP1",0.342960294338706,-1.5438865344556,0.000251921458785645
"CAPG",2.75559401531135,1.46236334985582,0.00169759566390098
"COL3A1",3.08674957044225,1.62608844112063,7.40950810485728e-05
"PLAT",0.471596050656826,-1.08437645825262,0.000614263951088428
"NR3C1",0.425835625893006,-1.23163144253932,5.24401741731768e-06
"CEACAM5",1.55464429822472,0.636584530266374,0.00524815160279919
"RRM2",4.71959161770673,2.23866202979924,9.95018689439765e-06
"IMPDH2",0.588041418611698,-0.766010320231759,0.00710889986065726
"CKS1B",1.36668580135965,0.450681608034023,0.00613127095918999
"AKR1A1",1.45012715962274,0.536179413697823,0.00178001513465789
"GSPT1",1.69316870762513,0.759725730781009,0.00179824055205995
"SLC20A1",1.70041153814709,0.765883953534042,0.00294966603860673
"NSA2",0.601399464407889,-0.73360451180489,0.00104283127581544
"PRDX4",1.44907956694243,0.535136813446737,0.00495599790316365
"PKP4",0.615487925930899,-0.700197539348176,0.000332068923819002
"MCM6",1.53795508068604,0.621013366877198,0.00149155353131948
"WDR82",0.672690102133895,-0.571986064170746,0.00330840247274647
"PLK2",0.647077494706403,-0.627989593591316,0.00818279517808348
"CAPZB",1.94611473528202,0.960596768260265,0.000185422535211527
"CIB1",1.92872221361502,0.947645372573806,0.00401507469860257
"ARPC1B",2.91362493618062,1.54281517474692,3.78592476957569e-05
"PPP1R12B",0.554741212114728,-0.850113186613649,0.000422247358386487
"PGM1",0.647485488665741,-0.627080235160868,0.00483813404875137
"EGFR",0.687707434026296,-0.540133153867688,0.00594559203322026
"CREBL2",0.568990999379804,-0.813522263537973,0.000365847332761104
"HNRNPDL",0.729166498989247,-0.455679815534923,0.00372666614131011
"EXT1",1.33705559301783,0.419059452045866,0.00792732342047656
"DYNLT1",1.38970248009386,0.47477605097999,0.00248115252672684
"ACAA2",0.573251037211577,-0.80276103473913,0.00109378892699445
"SDHC",1.56267441831595,0.644017225548117,0.00313307610521737
"TJP1",0.672787604318535,-0.571776969783187,0.0024276384458907
"MEST",0.351566520567653,-1.50813040469832,7.59750716183676e-05
"EPHX1",2.17961116473117,1.1240707860349,0.00218859935371298
"LTF",0.241996464819942,-2.04694212269324,0.00350588177419771
"LANCL1",0.667225321250802,-0.583754054681258,0.00574356408328697
"EIF1",0.624470097927202,-0.679295603286263,0.000131482940232793
"ASNA1",2.55743033309875,1.35469494008325,0.00322033021815369
"SDHD",0.529918422537034,-0.916157811550608,0.000409328577309088
"RPL38",0.68665117973896,-0.54235070190358,0.00145874568385441
"MAN2A2",0.684712002452204,-0.546430792948762,0.00301565153039507
"SFRP1",0.105107923451358,-3.25005666542449,1e-10
"UBE4A",0.728167419640339,-0.45765790309537,0.0044092364010989
"SMS",1.4380775943095,0.524141521330314,0.00234878177107556
"ZMYM4",0.794577029082865,-0.331741008618742,0.00929722990479264
"ALDH3A2",0.710668863197515,-0.492750603544426,0.00353269710874292
"CTR9",0.71887159269207,-0.476194000343241,0.00873018614660673
"SEC14L1",0.699468210375375,-0.515669604010519,0.00719444114064673
"MX1",2.30516017543861,1.2048670006686,0.000150615842716567
"CTSL",1.69049510087897,0.757445835250598,0.00145874568385441
"BIRC5",2.81448668669624,1.49287182387362,3.74268451205516e-05
"DGCR2",0.709411761913326,-0.495304844804061,0.00346049038258138
"BRD4",1.84712192450774,0.885279098630674,0.00954558248854419
"MCM2",1.88920049231423,0.917775816558771,0.000334995089578106
"SLC4A2",2.70127928471352,1.43364280750383,0.00398486715751395
"NOC2L",1.66544284335582,0.735905842741133,0.00763278836669244
"AP2S1",3.17341217886067,1.66603491797115,0.000499537494989739
"WWTR1",0.671025845826336,-0.57555975927059,0.00448725677401878
"AIMP2",1.33634546012679,0.418293008699729,0.00766546256394712
"LY6E",3.83012562535205,1.93739171228081,0.00140358232112659
"IFRD1",0.568821822742865,-0.813951280142813,0.00648143905106125
"PYCR1",1.88022450674076,0.910904936064384,0.000530534931661769
"NEDD9",0.578400176236838,-0.789860103013316,0.00215575089774945
"USF2",2.15109321976805,1.10507004674283,0.00474893684173461
"TUBB3",1.77527483912484,0.828042392700754,0.00797408529629138
"CELF2",0.587328703311813,-0.767759949451619,0.00157323142345051
"FARSA",1.57290623141931,0.653432667257983,0.00459009660215388
"CREBBP",0.735368118777794,-0.443461463733959,0.009036522987815
"PKN1",2.110066638867,1.07728856198688,0.00478812928934169
"PCM1",0.641222841799212,-0.64110227643873,0.00082558973100179
"NUP93",2.25000819809301,1.16993025803191,0.00235852008453905
"DKK3",0.422861982229282,-1.24174123543053,8.12745354294605e-05
"VASP",2.15521585399127,1.10783236856618,0.00320505732670346
"FADS2",3.45158992335961,1.78726107092521,5.24401741731768e-06
"SLC6A8",2.05946825976653,1.04227189176563,0.000841930461560101
"EIF3M",0.74042028692667,-0.433583670441246,0.00862273943808126
"PLK1",1.73791478911887,0.79735734778561,0.00324369706989812
"TSPAN7",0.35937867604483,-1.4764232866991,2.26786727268414e-05
"PSMB4",1.33245560742409,0.414087468432124,0.00636376963902782
"DNM2",2.5457946952109,1.34811607825579,0.00463442981659238
"N4BP2L2",0.62927024726779,-0.668248362900569,0.00125235014261572
"STXBP1",0.427422169700171,-1.2262663546786,3.25187672247074e-05
"VPS72",1.43413022160783,0.520176029296518,0.00564285952704923
"LAMC2",0.40847900831518,-1.291666154528,3.25187672247074e-05
"GBP1",1.67732643675791,0.74616348965446,0.00451415179235725
"ACTG2",0.27548553593375,-1.85995152122503,7.59750716183676e-05
"G6PD",3.06231525690155,1.61462281195477,0.000104880348346354
"HSD17B10",1.52326015901807,0.607162362095657,0.00682166447774637
"TACSTD2",0.564307242571671,-0.825447228992534,0.00113400220375772
"PDAP1",3.35386853355134,1.74582613860089,0.0009938818126763
"MGP",0.419445013315373,-1.25344640035283,8.41164643529281e-05
"LYPLA2",1.44436604194923,0.530436407033539,0.00205176781467833
"STAG1",0.729352667004568,-0.455311519141983,0.00196425129186079
"NDUFA1",1.41829708850397,0.504159763337872,0.00860930911623394
"FNDC3A",0.675554106258665,-0.565856772849294,0.00176381349950313
"TAP1",1.79254297751067,0.84200770899592,0.000380803881612695
"COL1A1",6.83276250558824,2.77246898222531,1e-10
"UBE4B",0.774766692765608,-0.368166161099461,0.00534660716326056
"SENP6",0.676770921246963,-0.563260513241051,0.00294564227245427
"GTF3C1",2.40771612224917,1.26766530357354,0.000363958189731224
"CSK",1.58673893534407,0.666064782447449,0.00350084677336719
"TK1",2.90533233227651,1.53870319863997,0.000106020956909272
"SYMPK",1.93574011449596,0.95288527456731,0.00448725677401878
"TRIM2",0.389270914828871,-1.3611535400807,5.93669732990367e-05
"HSF1",1.68236731146052,0.750492723767707,0.00492915322260129
"CFB",2.1561369963432,1.10844884676662,0.000711969117350013
"SPOCK1",1.59528160830178,0.673811119312621,0.0047267720338427
"MXI1",0.544538393394062,-0.876894323251886,0.000496563665800167
"UNC119B",0.467264452795388,-1.09768880672482,9.95018689439765e-06
"KDM5C",1.42302124761422,0.508957203395541,0.00513675455277605
"RGS2",0.29955780997931,-1.73909364739154,0.000254749838924012
"BASP1",1.89353423994376,0.921081509075746,0.000628738936609497
"KLF10",0.611791295733894,-0.708888513801769,0.00286721804710704
"COL1A2",4.24279779725802,2.08501592448198,9.95018689439765e-06
"IFI27",2.85810329397851,1.5150580574476,0.000681557795671262
"ERCC5",0.67753849027029,-0.561625188059604,0.00502641571366607
"YIF1A",1.85007425958515,0.887583179814612,0.00304075789911739
"ACSL4",0.571318248501485,-0.807633483043331,0.00459755492731997
"MAP2K2",2.15337882865596,1.10660214493317,0.00939250874743219
"RXRA",1.51407327645505,0.598435028982903,0.00389881489812148
"MYC",0.340925475494795,-1.55247168667738,5.61046682720253e-05
"PPP3CB",0.708442739001669,-0.497276845126971,0.00296317300046298
"ST5",0.569707386973671,-0.811706982199613,0.00803940153686368
"GTF2H1",0.676011558279716,-0.564880181323286,0.0021022827235479
"COPS2",0.691835334223859,-0.5314993962853,0.00535691688405011
"CTNNAL1",0.460058903125087,-1.12010950805225,0.000133281358564443
"RANBP1",1.54814498134055,0.630540583928573,0.0028994696376578
"ACADM",0.592370769012895,-0.755427643390599,0.00448629682958191
"KIAA0101",2.76707265248605,1.46836052396424,3.74268451205516e-05
"TRIM29",0.404199590639228,-1.30686023428563,0.00376078129094297
"SSFA2",0.626443271194209,-0.674744225519598,0.00235852008453905
"SMAD4",0.599543899010108,-0.738062702272904,0.000295918903133213
"GALE",1.70275783882138,0.767873273787373,0.00559185937775275
"PRPSAP1",0.679014700934942,-0.558485285165007,0.000770810833495844
"IRF1",1.47935037073893,0.564963782162364,0.00790008178734586
"FADD",1.42000966085363,0.505900744954053,0.0061237082756037
"PRKCD",3.76889951100763,1.91414332938708,0.000499311024651379
"VAPB",1.38204801278517,0.466807736278886,0.00499146372587722
"SYF2",0.619049124523243,-0.691874196119892,0.00190872756850453
"MYLK",0.37797440223055,-1.40363956156674,0.000978908376572758
"TNKS",0.682116678378099,-0.551909556635246,0.00524815160279919
"SVIL",0.641901583923834,-0.639575973971194,0.000984794364743175
"SNRPD3",1.52786466332345,0.611516756593979,0.00890194069916135
"DLGAP4",1.46111414594434,0.547068889541237,0.00340239908502703
"CRABP2",2.21087005788543,1.14461423440186,0.00292124910775113
"HMGN4",0.748012527074418,-0.418865663548775,0.00691449013937778
"FOXM1",7.0385550506734,2.81527928750039,1e-10
"TYMS",2.31725855301522,1.21241902492877,8.92085721566686e-05
"TLK1",0.694578136409476,-0.525791095900815,0.00363031818828011
"EPS8",0.530974317220132,-0.913286014112613,0.000923210639098207
"CTPS1",1.47937049028712,0.564983403055148,0.00252786495950133
"GNAQ",0.690125072055329,-0.535070248239668,0.00127897959911546
"PLOD2",1.86981244915384,0.902893568377424,0.00202753518092315
"EAPP",0.657344238450155,-0.605279014987902,0.0027503375911602
"SERPINE1",5.1691633505427,2.36993079355781,9.95018689439765e-06
"POLR2K",1.53609817505505,0.61927042448278,0.00136378406919868
"MANF",1.62500812442893,0.70044693109126,0.00534960832394054
"PSMB10",1.87745551937224,0.908778727850729,0.00419816608101624
"ITPR2",0.506302468595737,-0.981928576426433,0.000115823221426369
"SLC39A7",2.02159625263912,1.01549489512546,0.00459363302244691
"PDXK",1.38179610611473,0.466544751472524,0.00876988925209409
"LMO7",0.605857765968615,-0.722948955342172,0.00534660716326056
"FASTK",1.64501882178934,0.718104090919054,0.00624869121938765
"RASA1",0.712559484095965,-0.48891764026204,0.00454868762724671
"BMP1",1.59579862979289,0.674278612632829,0.00183265884502592
"CCNB2",2.948545303873,1.56000336108226,5.52114028896455e-05
"HIST2H2BE",1.66321262809143,0.73397261714233,0.00115484356643103
"FMOD",0.532982260260277,-0.907840579652326,0.000602821818987687
"CDC16",0.709045169732267,-0.496050557587605,0.00247595465695902
"FOXO1",0.501543040235497,-0.99555458294339,0.000145745018635221
"IFNGR1",0.720305353559385,-0.473319467947768,0.00251520509271089
"PKIG",0.710005686971294,-0.494097514590571,0.00638870309488905
"EBP",1.70894895555519,0.773109305927351,0.00308962219009125
"LSM4",2.27996029148613,1.18900869817295,0.00131318021596936
"PHKB",0.738320287067087,-0.437681294423806,0.00950654756887149
"PIK3R3",1.45776977261361,0.543762891039675,0.00215396706282161
"ITM2A",0.217330967789053,-2.20203433411647,1e-10
"GBP2",0.638928247040572,-0.646274172245828,0.00359578014459392
"ROCK2",0.72271294048824,-0.468505368278947,0.00417921885878502
"FBN1",2.08480161692719,1.05991010794229,0.00126990758761873
"FOSB",0.159435158925639,-2.64895828479097,4.7656158283694e-05
"CCNG2",0.609742148081361,-0.713728819966796,0.00129992084498952
"UBE2S",6.5304014849125,2.70717169046801,0.000172109090466276
"OXCT1",0.665470716703771,-0.587552911538699,0.00941365295346237
"NDUFA7",2.68712521864921,1.42606355176233,0.00762450810176387
"CLDN7",2.7048663836926,1.43555732885978,0.00960448876491757
"INPP1",0.512331431833941,-0.964850690192474,0.0021903374439333
"TRIOBP",0.673051742666713,-0.571210674718667,0.000518980800649899
"CLPP",2.19647127201899,1.13518763032675,0.00963298479936328
"ITGB2",2.13580086043236,1.09477713810229,6.63225184633851e-05
"ABCC1",1.29408821592956,0.371935966902411,0.00648902312638037
"DBN1",1.78696724768657,0.837513192279133,0.00114059654436918
"GAA",2.16829996288055,1.1165643531056,0.007096135409085
"AHR",0.657464007116604,-0.605016178696449,0.00640671362606144
"LPP",0.769761898228783,-0.377515832671838,0.00977502687255306
"GCC2",0.661306234844129,-0.596609591413172,0.00473403090254659
"NDUFB7",2.06820290826859,1.04837773323142,0.00530193919400368
"OGFR",1.77415379425199,0.827131076486506,0.00354271423685301
"AAGAB",1.50021566698252,0.585169913601587,0.00619273337256781
"RYK",0.768958370784152,-0.379022597986246,0.00589014905999465
"U2AF1",1.65045057571184,0.722859936353206,0.00524681225145912
"OAS1",1.88946247851892,0.917975869435578,0.000586086523929289
"CDC20",4.33862895150043,2.11723920917378,0.000249263076069874
"CD93",0.680015101028894,-0.556361310380865,0.00753352765299092
"DDIT4",3.10711878899377,1.63557739852967,0.000157595318192054
"ANPEP",0.32603081434082,-1.61691976970773,5.52114028896455e-05
"UNC13B",0.621710104062935,-0.685686069071302,0.00129992084498952
"E2F1",1.62871465703076,0.703733872773653,0.00126553011374044
"CTSS",2.00809078830495,1.00582449681677,0.000388660799439645
"NBN",1.33615353487393,0.418085794694029,0.00951624250188449
"EPM2AIP1",0.64998478696099,-0.621522142950548,0.00794908452818502
"CD97",1.8177831563023,0.862180110430856,0.00918329986425737
"S100A8",3.67354170141753,1.87717165194353,0.00388266034061111
"ANK2",0.584656024961255,-0.774340012132373,0.00140555375734968
"PHF1",0.663335501432092,-0.592189354524772,0.000322947005512128
"RRP7A",2.28159613086995,1.19004344037469,0.000106020956909272
"ETFB",0.448289451882321,-1.15749754128528,0.000207461396748191
"NAGA",1.27053969687051,0.345441451804914,0.00599200520473201
"BTBD3",0.545777602715792,-0.873614903488678,0.000299982853009084
"FHL2",0.633896722813206,-0.657680285472557,0.00308423004015171
"CRYZ",0.687946663364181,-0.539631378045502,0.009743517506541
"ADAM12",1.60451164383678,0.682134259201912,0.00823078760008661
"C1QB",2.26217267042385,1.17770905366757,7.59750716183676e-05
"UBE2C",2.27295002387406,1.1845659634775,1.88638959872956e-05
"HCLS1",1.36956760290395,0.453720480331098,0.0095466077518129
"KIF13B",0.641717588725594,-0.639989568544291,0.00228820922682192
"CAPN6",0.292575859502284,-1.77311735758153,0.000112726153325477
"GSTA4",0.655335172088563,-0.609695131088447,0.00571350561611709
"DYRK2",1.4315751922212,0.517603448608801,0.0056866811987595
"FAM13A",0.410166132682489,-1.28571972112946,5.93669732990367e-05
"SIAH1",0.671152803449937,-0.575286828190041,0.00185375412941557
"ARNT2",2.26210355468527,1.17766497460239,0.00586099115716271
"RGS1",2.1535235125246,1.10669907524797,0.00343094029952886
"STARD3",2.75224708805951,1.46060999646303,0.00194960914203833
"C7",0.246556904786144,-2.02000743904187,7.00658993813835e-05
"POLD4",3.54253791147506,1.82478329263642,0.00019555642904265
"AMOTL2",0.564930486793602,-0.82385473625844,0.000780065387265204
"STAT5A",0.672701542172419,-0.571961529327057,0.00939807852192427
"RPL23A",0.706732400237424,-0.50076404382963,0.00318649038621199
"SLPI",0.540057690196621,-0.888814567398219,0.00544066324172178
"RNASEH2A",1.40209214283613,0.487581163645652,0.00647489408577099
"CYBA",4.1154091405483,2.04103586581044,0.00245502466037229
"PTPRN2",0.569529831298958,-0.812156684314951,0.00527289630462895
"UROS",1.55511171429977,0.637018222720625,0.00859386130398148
"STK10",1.63184474632579,0.706503805863066,0.0009938818126763
"TP53BP1",0.752820713042395,-0.409621772091306,0.00352184423879997
"C2",1.65338234791715,0.725420389275374,0.00753352765299092
"PPM1F",0.601858764768586,-0.732503118323802,0.000812699103314136
"CAV1",0.232540299697295,-2.10444733507426,9.95018689439765e-06
"KLHL21",0.229209473231218,-2.12526142295106,9.95018689439765e-06
"SV2A",0.552104254303566,-0.856987376860192,0.00833901696925783
"BAZ2B",0.613176687084744,-0.705625247966651,0.000868210158727345
"THBS2",1.99506585978175,0.996436372518906,0.00303090188691414
"TGFB1",2.94274181848009,1.55716097294851,0.000589807227260213
"RAPGEF2",0.586967218899874,-0.768648161315546,0.000773465722548809
"PRPF19",1.75102797881121,0.808202136067131,0.00291247460582737
"DNM1L",1.45213607548437,0.538176650460473,0.00127897959911546
"GPRC5A",5.46713754588902,2.45078567227716,7.59750716183676e-05
"UBE2M",3.8987851365018,1.9630246494663,0.00290922601497086
"KIF5C",0.654813668215448,-0.610843658749028,0.00280619738094705
"PDGFRA",0.376751151716911,-1.40831617278228,0.000487766453385785
"SEC61B",1.39058776716596,0.475694803482975,0.00421399977495016
"PICALM",0.782046514747205,-0.354673675846563,0.00720700701595868
"RABAC1",1.92342251168607,0.943675709406783,0.00596443707456748
"BCL6",0.58265427494196,-0.779287998382452,0.000193261732802649
"SPAG5",1.88650971940971,0.915719533017396,0.00100941790249843
"TRIM14",1.38731396735604,0.472294325432532,0.00491532971575034
"PVRL2",1.61409036836171,0.690721353298214,0.00374572509453055
"PAK4",1.85774518502897,0.893552630081196,0.00169053114987399
"AKAP11",0.581270347155213,-0.782718781884897,0.000268124840808005
"TIMP2",3.71233977990936,1.89232876228561,0.000224357038957859
"GATM",0.582611439044776,-0.779394067128361,0.00265363437467496
"GALT",0.611849717385688,-0.708750753418641,0.00189335585769474
"ALDH1A3",0.24418167349962,-2.03397316869542,5.11905359801139e-05
"DOCK1",0.622679809548017,-0.683437594437544,0.000874172064738452
"B3GNT1",0.76326506176356,-0.389743940992883,0.00957652716928873
"PMM2",1.80476613035054,0.851811898362524,0.000311363534153237
"MTFR1",1.44659350841905,0.532659582702158,0.00587661969803721
"CDK1",3.10396012442229,1.63411002380476,5.24401741731768e-06
"PAFAH1B3",4.24646500982406,2.08626236244303,0.000707096143580322
"THOP1",1.69625008757629,0.762348890129536,0.00868129072675035
"LGALS9",1.76985883272642,0.823634292823801,0.00230355118427718
"CNOT3",1.96148046678214,0.971942968544323,0.0033440415067963
"EZH1",0.470982917170226,-1.08625336150523,0.000483847026389427
"FBXO11",0.74061102800207,-0.4332120628968,0.00951624250188449
"CDH3",0.42810976128494,-1.22394736424198,0.00757294429215395
"DRAP1",1.94170902828728,0.95732702418738,0.00781771798480446
"DCTN6",0.631670057653486,-0.662756907501459,0.00352292144162159
"MAP2K4",0.691800590045789,-0.531571850682489,0.00178001513465789
"LMNB1",3.1161494905011,1.63976444521967,0.000316194827977525
"KIAA0355",0.722410551062716,-0.469109130841162,0.00500534430275708
"ATP1A2",0.321131839673516,-1.63876238198243,0.0018175214070299
"DMTF1",0.602172069182874,-0.731752302443946,0.00260559913477674
"DCK",1.52544236731923,0.609227674539056,0.00662758402792032
"CAV2",0.262133387582708,-1.93162697535947,3.78592476957569e-05
"COL5A1",3.96495412908684,1.9873041753563,1e-10
"PTPRM",0.635271056598048,-0.654555804465293,0.00430896084732699
"ITGB1BP1",0.623452388761015,-0.681648705034627,0.00840165780837004
"PPP2R5E",1.34671072038495,0.429439986593564,0.00886095835022725
"SLC25A12",0.679479751570274,-0.557497535424364,0.00114059654436918
"TIMM17B",2.04578834933479,1.03265689622709,0.00188946592133676
"RBBP8",0.432139746023687,-1.21043016607913,9.28684110143781e-05
"EZH2",2.10938627115051,1.07682330586956,0.00154734178412954
"MAD2L1",2.68321225773528,1.4239611847027,9.95018689439765e-06
"MMP15",2.21490049720026,1.14724188820685,0.00112604561549955
"SOCS2",0.36949294722245,-1.43638126801067,0.000131482940232793
"PCF11",0.582706556940035,-0.779158550099417,0.000907915318361048
"RPS6KA1",1.48878056780704,0.574131129967404,0.0027503375911602
"SRSF5",0.531975287469753,-0.910568866967161,0.000150615842716567
"APOE",2.67062070135843,1.41717508974065,0.00101665560537462
"TBC1D4",0.519799604114679,-0.943972559849868,5.47466714604618e-05
"ARRB2",3.21267862216967,1.68377666914056,0.000337882942201248
"FKBP2",2.89015516829598,1.53114695103794,0.00818221303581285
"PSMA4",1.52892228656305,0.612515077961353,0.000540618069998513
